0
20508
18381
14590
12018
19351
19930
9939
13063
17514
9230
8343
8271
6725
6660
6534
5857
5471
18072
4999
4922
4814
4570
4398
4315
4050
4004
3992
3954
3875
3781
3757
3689
3600
3598
3521
3404
3381
3350
3329
3327
3277
8252
7603
5285
4508
4311
7118
6606
5938
5332
4644
3976
3748
3530
3464
3402
3288
3279
3192
3154
3148
3116
3041
3020
2980
2855
2847
2845
2813
2611
2572
2545
2432
2418
2374
2344
2628
2255
2232
2161
2134
2088
2065
4041
2445
2133
12550
12494
8189
7441
7309
6637
5942
5629
4518
4093
3921
3821
3707
3603
3411
3368
3318
3250
5005
3181
3154
3094
3093
3080
3078
3062
5834
3033
2993
2866
2833
2800
5313
2721
2720
2612
2609
2588
2531
22801
10008
16872
12628
5582
5393
5116
5037
4753
4115
4028
3991
3635
3620
3600
3590
23879
12352
10009
9590
9418
8081
7247
7054
6899
6675
6645
6638
6469
6299
6277
6276
5965
5935
5887
5806
5721
5620
4930
4888
4852
4746
4367
